Temperature Anomaly,Month,Hemisphere,Year
-0.1,Mar,Southern,1/1/1964
-0.4,May,Southern,1/1/1964
-0.21,Nov,Southern,1/1/1964
-0.32,Oct,Southern,1/1/1964
-0.31,Sep,Southern,1/1/1964
-0.12,Apr,Southern,1/1/1965
0.12,Aug,Southern,1/1/1965
-0.07,Dec,Southern,1/1/1965
0.02,Feb,Southern,1/1/1965
-0.15,Jan,Southern,1/1/1965
-0.08,Jul,Southern,1/1/1965
0.04,Jun,Southern,1/1/1965
-0.16,Mar,Southern,1/1/1965
-0.1,May,Southern,1/1/1965
-0.15,Nov,Southern,1/1/1965
-0.08,Oct,Southern,1/1/1965
-0.1,Sep,Southern,1/1/1965
-0.04,Apr,Southern,1/1/1966
-0.3,Aug,Southern,1/1/1966
-0.02,Dec,Southern,1/1/1966
-0.12,Feb,Southern,1/1/1966
-0.13,Jan,Southern,1/1/1966
0.06,Jul,Southern,1/1/1966
-0.04,Jun,Southern,1/1/1966
0.08,Mar,Southern,1/1/1966
-0.19,May,Southern,1/1/1966
-0.03,Nov,Southern,1/1/1966
-0.23,Oct,Southern,1/1/1966
-0.12,Sep,Southern,1/1/1966
-0.15,Apr,Southern,1/1/1967
-0.06,Aug,Southern,1/1/1967
-0.13,Dec,Southern,1/1/1967
-0.04,Feb,Southern,1/1/1967
0.03,Jan,Southern,1/1/1967
-0.01,Jul,Southern,1/1/1967
-0.1,Jun,Southern,1/1/1967
-0.14,Mar,Southern,1/1/1967
0.04,May,Southern,1/1/1967
-0.14,Nov,Southern,1/1/1967
-0.12,Oct,Southern,1/1/1967
-0.1,Sep,Southern,1/1/1967
-0.12,Apr,Southern,1/1/1968
-0.09,Aug,Southern,1/1/1968
0.05,Dec,Southern,1/1/1968
-0.13,Feb,Southern,1/1/1968
-0.24,Jan,Southern,1/1/1968
-0.17,Jul,Southern,1/1/1968
-0.14,Jun,Southern,1/1/1968
-0.05,Mar,Southern,1/1/1968
-0.23,May,Southern,1/1/1968
0.12,Nov,Southern,1/1/1968
0.18,Oct,Southern,1/1/1968
-0.32,Sep,Southern,1/1/1968
0.31,Apr,Southern,1/1/1969
0.03,Aug,Southern,1/1/1969
0.19,Dec,Southern,1/1/1969
0.12,Feb,Southern,1/1/1969
0.22,Jan,Southern,1/1/1969
-0.13,Jul,Southern,1/1/1969
0.12,Jun,Southern,1/1/1969
0.22,Mar,Southern,1/1/1969
0.26,May,Southern,1/1/1969
0.1,Nov,Southern,1/1/1969
0.17,Oct,Southern,1/1/1969
0.14,Sep,Southern,1/1/1969
0.13,Apr,Southern,1/1/1970
-0.15,Aug,Southern,1/1/1970
0.06,Dec,Southern,1/1/1970
0.17,Feb,Southern,1/1/1970
0.2,Jan,Southern,1/1/1970
0.07,Jul,Southern,1/1/1970
-0.06,Jun,Southern,1/1/1970
0.19,Mar,Southern,1/1/1970
-0.06,May,Southern,1/1/1970
0.02,Nov,Southern,1/1/1970
0.25,Oct,Southern,1/1/1970
0.27,Sep,Southern,1/1/1970
0.06,Apr,Southern,1/1/1971
0.13,Aug,Southern,1/1/1971
-0.04,Dec,Southern,1/1/1971
-0.11,Feb,Southern,1/1/1971
0.09,Jan,Southern,1/1/1971
-0.03,Jul,Southern,1/1/1971
-0.2,Jun,Southern,1/1/1971
-0.08,Mar,Southern,1/1/1971
0.01,May,Southern,1/1/1971
-0.14,Nov,Southern,1/1/1971
0.06,Oct,Southern,1/1/1971
0.02,Sep,Southern,1/1/1971
0.12,Apr,Southern,1/1/1972
0.4,Aug,Southern,1/1/1972
0.42,Dec,Southern,1/1/1972
0.17,Feb,Southern,1/1/1972
0.09,Jan,Southern,1/1/1972
0.08,Jul,Southern,1/1/1972
0.18,Jun,Southern,1/1/1972
0.04,Mar,Southern,1/1/1972
0.09,May,Southern,1/1/1972
0.25,Nov,Southern,1/1/1972
0.21,Oct,Southern,1/1/1972
0.3,Sep,Southern,1/1/1972
0.36,Apr,Southern,1/1/1973
0.08,Aug,Southern,1/1/1973
-0.1,Dec,Southern,1/1/1973
0.21,Feb,Southern,1/1/1973
0.43,Jan,Southern,1/1/1973
0.21,Jul,Southern,1/1/1973
0.21,Jun,Southern,1/1/1973
0.26,Mar,Southern,1/1/1973
0.36,May,Southern,1/1/1973
0.18,Nov,Southern,1/1/1973
0.27,Oct,Southern,1/1/1973
0.26,Sep,Southern,1/1/1973
-0.14,Apr,Southern,1/1/1974
0.31,Aug,Southern,1/1/1974
0.09,Dec,Southern,1/1/1974
-0.18,Feb,Southern,1/1/1974
0.05,Jan,Southern,1/1/1974
0.06,Jul,Southern,1/1/1974
0.08,Jun,Southern,1/1/1974
-0.14,Mar,Southern,1/1/1974
0.11,May,Southern,1/1/1974
0.05,Nov,Southern,1/1/1974
0.11,Oct,Southern,1/1/1974
0.01,Sep,Southern,1/1/1974
0.02,Apr,Southern,1/1/1975
-0.2,Aug,Southern,1/1/1975
-0.13,Dec,Southern,1/1/1975
0.06,Feb,Southern,1/1/1975
0.03,Jan,Southern,1/1/1975
0.04,Jul,Southern,1/1/1975
0.05,Jun,Southern,1/1/1975
0.14,Mar,Southern,1/1/1975
0.32,May,Southern,1/1/1975
-0.05,Nov,Southern,1/1/1975
-0.06,Oct,Southern,1/1/1975
0.02,Sep,Southern,1/1/1975
-0.17,Apr,Southern,1/1/1976
-0.03,Aug,Southern,1/1/1976
0.47,Dec,Southern,1/1/1976
-0.01,Feb,Southern,1/1/1976
-0.12,Jan,Southern,1/1/1976
0.07,Jul,Southern,1/1/1976
-0.05,Jun,Southern,1/1/1976
-0.12,Mar,Southern,1/1/1976
-0.16,May,Southern,1/1/1976
0.21,Nov,Southern,1/1/1976
0.03,Oct,Southern,1/1/1976
-0.01,Sep,Southern,1/1/1976
0.27,Apr,Southern,1/1/1977
0.33,Aug,Southern,1/1/1977
0.04,Dec,Southern,1/1/1977
0.34,Feb,Southern,1/1/1977
0.53,Jan,Southern,1/1/1977
0.32,Jul,Southern,1/1/1977
0.31,Jun,Southern,1/1/1977
0.22,Mar,Southern,1/1/1977
0.42,May,Southern,1/1/1977
0.06,Nov,Southern,1/1/1977
0.09,Oct,Southern,1/1/1977
-0.08,Sep,Southern,1/1/1977
0.26,Apr,Southern,1/1/1978
-0.12,Aug,Southern,1/1/1978
0.14,Dec,Southern,1/1/1978
0.16,Feb,Southern,1/1/1978
-0.03,Jan,Southern,1/1/1978
0.16,Jul,Southern,1/1/1978
0.11,Jun,Southern,1/1/1978
0.17,Mar,Southern,1/1/1978
0.24,May,Southern,1/1/1978
0.11,Nov,Southern,1/1/1978
0.06,Oct,Southern,1/1/1978
0.12,Sep,Southern,1/1/1978
0.47,Apr,Southern,1/1/1979
0.29,Aug,Southern,1/1/1979
0.41,Dec,Southern,1/1/1979
0.16,Feb,Southern,1/1/1979
0.22,Jan,Southern,1/1/1979
0.03,Jul,Southern,1/1/1979
0.2,Jun,Southern,1/1/1979
0.2,Mar,Southern,1/1/1979
0.06,May,Southern,1/1/1979
0.33,Nov,Southern,1/1/1979
0.29,Oct,Southern,1/1/1979
0.31,Sep,Southern,1/1/1979
0.45,Apr,Southern,1/1/1980
0.28,Aug,Southern,1/1/1980
0.34,Dec,Southern,1/1/1980
0.38,Feb,Southern,1/1/1980
0.38,Jan,Southern,1/1/1980
0.31,Jul,Southern,1/1/1980
0.22,Jun,Southern,1/1/1980
0.53,Mar,Southern,1/1/1980
0.44,May,Southern,1/1/1980
0.38,Nov,Southern,1/1/1980
0.15,Oct,Southern,1/1/1980
0.31,Sep,Southern,1/1/1980
0.25,Apr,Southern,1/1/1981
0.53,Aug,Southern,1/1/1981
0.28,Dec,Southern,1/1/1981
0.21,Feb,Southern,1/1/1981
0.25,Jan,Southern,1/1/1981
0.54,Jul,Southern,1/1/1981
0.3,Jun,Southern,1/1/1981
0.28,Mar,Southern,1/1/1981
0.31,May,Southern,1/1/1981
0.11,Nov,Southern,1/1/1981
0.02,Oct,Southern,1/1/1981
0.16,Sep,Southern,1/1/1981
0.13,Apr,Southern,1/1/1982
0.15,Aug,Southern,1/1/1982
0.47,Dec,Southern,1/1/1982
0.14,Feb,Southern,1/1/1982
0.24,Jan,Southern,1/1/1982
0.25,Jul,Southern,1/1/1982
0.11,Jun,Southern,1/1/1982
0.01,Mar,Southern,1/1/1982
0.27,May,Southern,1/1/1982
0.47,Nov,Southern,1/1/1982
0.27,Oct,Southern,1/1/1982
0.23,Sep,Southern,1/1/1982
0.49,Apr,Southern,1/1/1983
0.45,Aug,Southern,1/1/1983
0.22,Dec,Southern,1/1/1983
0.51,Feb,Southern,1/1/1983
0.51,Jan,Southern,1/1/1983
0.17,Jul,Southern,1/1/1983
0.35,Jun,Southern,1/1/1983
0.41,Mar,Southern,1/1/1983
0.63,May,Southern,1/1/1983
0.12,Nov,Southern,1/1/1983
0.22,Oct,Southern,1/1/1983
0.48,Sep,Southern,1/1/1983
0.19,Apr,Southern,1/1/1984
0.33,Aug,Southern,1/1/1984
0.33,Dec,Southern,1/1/1984
0.26,Feb,Southern,1/1/1984
0.28,Jan,Southern,1/1/1984
0.3,Jul,Southern,1/1/1984
-0.04,Jun,Southern,1/1/1984
0.35,Mar,Southern,1/1/1984
0.42,May,Southern,1/1/1984
0.24,Nov,Southern,1/1/1984
0.19,Oct,Southern,1/1/1984
0.45,Sep,Southern,1/1/1984
0.27,Apr,Southern,1/1/1985
0.34,Aug,Southern,1/1/1985
0.12,Dec,Southern,1/1/1985
0.22,Feb,Southern,1/1/1985
0.36,Jan,Southern,1/1/1985
0.15,Jul,Southern,1/1/1985
0.29,Jun,Southern,1/1/1985
0.35,Mar,Southern,1/1/1985
0.2,May,Southern,1/1/1985
0.08,Nov,Southern,1/1/1985
0.21,Oct,Southern,1/1/1985
0.23,Sep,Southern,1/1/1985
0.29,Apr,Southern,1/1/1986
0.27,Aug,Southern,1/1/1986
0.2,Dec,Southern,1/1/1986
0.42,Feb,Southern,1/1/1986
0.16,Jan,Southern,1/1/1986
0.25,Jul,Southern,1/1/1986
0.1,Jun,Southern,1/1/1986
0.34,Mar,Southern,1/1/1986
0.23,May,Southern,1/1/1986
0.16,Nov,Southern,1/1/1986
0.22,Oct,Southern,1/1/1986
0.09,Sep,Southern,1/1/1986
0.43,Apr,Southern,1/1/1987
0.24,Aug,Southern,1/1/1987
0.42,Dec,Southern,1/1/1987
0.36,Feb,Southern,1/1/1987
0.39,Jan,Southern,1/1/1987
0.56,Jul,Southern,1/1/1987
0.53,Jun,Southern,1/1/1987
0.37,Mar,Southern,1/1/1987
0.29,May,Southern,1/1/1987
0.49,Nov,Southern,1/1/1987
0.44,Oct,Southern,1/1/1987
0.33,Sep,Southern,1/1/1987
0.41,Apr,Southern,1/1/1988
0.52,Aug,Southern,1/1/1988
0.14,Dec,Southern,1/1/1988
0.43,Feb,Southern,1/1/1988
0.54,Jan,Southern,1/1/1988
0.24,Jul,Southern,1/1/1988
0.39,Jun,Southern,1/1/1988
0.56,Mar,Southern,1/1/1988
0.45,May,Southern,1/1/1988
0.18,Nov,Southern,1/1/1988
0.51,Oct,Southern,1/1/1988
0.46,Sep,Southern,1/1/1988
0.25,Apr,Southern,1/1/1989
0.4,Aug,Southern,1/1/1989
0.4,Dec,Southern,1/1/1989
0.19,Feb,Southern,1/1/1989
0.16,Jan,Southern,1/1/1989
0.36,Jul,Southern,1/1/1989
0.09,Jun,Southern,1/1/1989
0.25,Mar,Southern,1/1/1989
0.12,May,Southern,1/1/1989
0.27,Nov,Southern,1/1/1989
0.33,Oct,Southern,1/1/1989
0.45,Sep,Southern,1/1/1989
0.42,Apr,Southern,1/1/1990
0.28,Aug,Southern,1/1/1990
0.43,Dec,Southern,1/1/1990
0.33,Feb,Southern,1/1/1990
0.35,Jan,Southern,1/1/1990
0.58,Jul,Southern,1/1/1990
0.28,Jun,Southern,1/1/1990
0.42,Mar,Southern,1/1/1990
0.41,May,Southern,1/1/1990
0.48,Nov,Southern,1/1/1990
0.41,Oct,Southern,1/1/1990
0.05,Sep,Southern,1/1/1990
0.46,Apr,Southern,1/1/1991
0.43,Aug,Southern,1/1/1991
0.43,Dec,Southern,1/1/1991
0.42,Feb,Southern,1/1/1991
0.26,Jan,Southern,1/1/1991
0.52,Jul,Southern,1/1/1991
0.58,Jun,Southern,1/1/1991
0.25,Mar,Southern,1/1/1991
0.36,May,Southern,1/1/1991
0.27,Nov,Southern,1/1/1991
0.29,Oct,Southern,1/1/1991
0.52,Sep,Southern,1/1/1991
0.39,Apr,Southern,1/1/1992
0.24,Aug,Southern,1/1/1992
0.21,Dec,Southern,1/1/1992
0.3,Feb,Southern,1/1/1992
0.34,Jan,Southern,1/1/1992
0.27,Jul,Southern,1/1/1992
0.47,Jun,Southern,1/1/1992
0.41,Mar,Southern,1/1/1992
0.44,May,Southern,1/1/1992
0.14,Nov,Southern,1/1/1992
0.29,Oct,Southern,1/1/1992
0.17,Sep,Southern,1/1/1992
0.32,Apr,Southern,1/1/1993
0.2,Aug,Southern,1/1/1993
0.15,Dec,Southern,1/1/1993
0.21,Feb,Southern,1/1/1993
0.3,Jan,Southern,1/1/1993
0.38,Jul,Southern,1/1/1993
0.25,Jun,Southern,1/1/1993
0.33,Mar,Southern,1/1/1993
0.26,May,Southern,1/1/1993
0.29,Nov,Southern,1/1/1993
0.34,Oct,Southern,1/1/1993
0.3,Sep,Southern,1/1/1993
0.34,Apr,Southern,1/1/1994
0.11,Aug,Southern,1/1/1994
0.4,Dec,Southern,1/1/1994
0.1,Feb,Southern,1/1/1994
0.19,Jan,Southern,1/1/1994
0.27,Jul,Southern,1/1/1994
0.45,Jun,Southern,1/1/1994
0.08,Mar,Southern,1/1/1994
0.18,May,Southern,1/1/1994
0.39,Nov,Southern,1/1/1994
0.3,Oct,Southern,1/1/1994
0.31,Sep,Southern,1/1/1994
0.21,Apr,Southern,1/1/1995
0.37,Aug,Southern,1/1/1995
0.24,Dec,Southern,1/1/1995
0.38,Feb,Southern,1/1/1995
0.29,Jan,Southern,1/1/1995
0.53,Jul,Southern,1/1/1995
0.37,Jun,Southern,1/1/1995
0.35,Mar,Southern,1/1/1995
0.13,May,Southern,1/1/1995
0.31,Nov,Southern,1/1/1995
0.35,Oct,Southern,1/1/1995
0.25,Sep,Southern,1/1/1995
0.46,Apr,Southern,1/1/1996
0.76,Aug,Southern,1/1/1996
0.39,Dec,Southern,1/1/1996
0.37,Feb,Southern,1/1/1996
0.21,Jan,Southern,1/1/1996
0.43,Jul,Southern,1/1/1996
0.26,Jun,Southern,1/1/1996
0.34,Mar,Southern,1/1/1996
0.21,May,Southern,1/1/1996
0.41,Nov,Southern,1/1/1996
0.34,Oct,Southern,1/1/1996
0.45,Sep,Southern,1/1/1996
0.19,Apr,Southern,1/1/1997
0.36,Aug,Southern,1/1/1997
0.68,Dec,Southern,1/1/1997
0.21,Feb,Southern,1/1/1997
0.25,Jan,Southern,1/1/1997
0.28,Jul,Southern,1/1/1997
0.59,Jun,Southern,1/1/1997
0.29,Mar,Southern,1/1/1997
0.26,May,Southern,1/1/1997
0.71,Nov,Southern,1/1/1997
0.6,Oct,Southern,1/1/1997
0.53,Sep,Southern,1/1/1997
0.4,Apr,Southern,1/1/1998
0.59,Aug,Southern,1/1/1998
0.36,Dec,Southern,1/1/1998
0.72,Feb,Southern,1/1/1998
0.55,Jan,Southern,1/1/1998
0.59,Jul,Southern,1/1/1998
0.81,Jun,Southern,1/1/1998
0.55,Mar,Southern,1/1/1998
0.7,May,Southern,1/1/1998
0.38,Nov,Southern,1/1/1998
0.3,Oct,Southern,1/1/1998
0.23,Sep,Southern,1/1/1998
0.09,Apr,Southern,1/1/1999
0.33,Aug,Southern,1/1/1999
0.16,Dec,Southern,1/1/1999
0.27,Feb,Southern,1/1/1999
0.38,Jan,Southern,1/1/1999
0.41,Jul,Southern,1/1/1999
0.38,Jun,Southern,1/1/1999
0.36,Mar,Southern,1/1/1999
0.17,May,Southern,1/1/1999
0.21,Nov,Southern,1/1/1999
0.28,Oct,Southern,1/1/1999
0.36,Sep,Southern,1/1/1999
0.23,Apr,Southern,1/1/2000
0.36,Aug,Southern,1/1/2000
0.3,Dec,Southern,1/1/2000
0.22,Feb,Southern,1/1/2000
0.11,Jan,Southern,1/1/2000
0.35,Jul,Southern,1/1/2000
0.35,Jun,Southern,1/1/2000
0.27,Mar,Southern,1/1/2000
0.17,May,Southern,1/1/2000
0.41,Nov,Southern,1/1/2000
0.27,Oct,Southern,1/1/2000
0.4,Sep,Southern,1/1/2000
0.42,Apr,Southern,1/1/2001
0.33,Aug,Southern,1/1/2001
0.47,Dec,Southern,1/1/2001
0.42,Feb,Southern,1/1/2001
0.35,Jan,Southern,1/1/2001
0.55,Jul,Southern,1/1/2001
0.52,Jun,Southern,1/1/2001
0.35,Mar,Southern,1/1/2001
0.46,May,Southern,1/1/2001
0.47,Nov,Southern,1/1/2001
0.41,Oct,Southern,1/1/2001
0.47,Sep,Southern,1/1/2001
0.66,Apr,Southern,1/1/2002
0.52,Aug,Southern,1/1/2002
0.47,Dec,Southern,1/1/2002
0.42,Feb,Southern,1/1/2002
0.52,Jan,Southern,1/1/2002
0.56,Jul,Southern,1/1/2002
0.38,Jun,Southern,1/1/2002
0.64,Mar,Southern,1/1/2002
0.75,May,Southern,1/1/2002
0.4,Nov,Southern,1/1/2002
0.56,Oct,Southern,1/1/2002
0.62,Sep,Southern,1/1/2002
0.5,Apr,Southern,1/1/2003
0.44,Aug,Southern,1/1/2003
0.52,Dec,Southern,1/1/2003
0.6,Feb,Southern,1/1/2003
0.57,Jan,Southern,1/1/2003
0.5,Jul,Southern,1/1/2003
0.42,Jun,Southern,1/1/2003
0.53,Mar,Southern,1/1/2003
0.5,May,Southern,1/1/2003
0.42,Nov,Southern,1/1/2003
0.49,Oct,Southern,1/1/2003
0.47,Sep,Southern,1/1/2003
0.52,Apr,Southern,1/1/2004
0.4,Aug,Southern,1/1/2004
0.58,Dec,Southern,1/1/2004
0.53,Feb,Southern,1/1/2004
0.5,Jan,Southern,1/1/2004
0.05,Jul,Southern,1/1/2004
0.41,Jun,Southern,1/1/2004
0.4,Mar,Southern,1/1/2004
0.24,May,Southern,1/1/2004
0.48,Nov,Southern,1/1/2004
0.52,Oct,Southern,1/1/2004
0.41,Sep,Southern,1/1/2004
0.43,Apr,Southern,1/1/2005
0.54,Aug,Southern,1/1/2005
0.52,Dec,Southern,1/1/2005
0.48,Feb,Southern,1/1/2005
0.55,Jan,Southern,1/1/2005
0.5,Jul,Southern,1/1/2005
0.51,Jun,Southern,1/1/2005
0.55,Mar,Southern,1/1/2005
0.48,May,Southern,1/1/2005
0.42,Nov,Southern,1/1/2005
0.55,Oct,Southern,1/1/2005
0.52,Sep,Southern,1/1/2005
0.37,Apr,Southern,1/1/2006
0.72,Aug,Southern,1/1/2006
0.43,Dec,Southern,1/1/2006
0.51,Feb,Southern,1/1/2006
0.47,Jan,Southern,1/1/2006
0.41,Jul,Southern,1/1/2006
0.5,Jun,Southern,1/1/2006
0.48,Mar,Southern,1/1/2006
0.23,May,Southern,1/1/2006
0.53,Nov,Southern,1/1/2006
0.44,Oct,Southern,1/1/2006
0.48,Sep,Southern,1/1/2006
0.47,Apr,Southern,1/1/2007
0.46,Aug,Southern,1/1/2007
0.22,Dec,Southern,1/1/2007
0.5,Feb,Southern,1/1/2007
0.58,Jan,Southern,1/1/2007
0.55,Jul,Southern,1/1/2007
0.58,Jun,Southern,1/1/2007
0.5,Mar,Southern,1/1/2007
0.66,May,Southern,1/1/2007
0.36,Nov,Southern,1/1/2007
0.33,Oct,Southern,1/1/2007
0.52,Sep,Southern,1/1/2007
0.42,Apr,Southern,1/1/2008
0.36,Aug,Southern,1/1/2008
0.43,Dec,Southern,1/1/2008
0.17,Feb,Southern,1/1/2008
0.27,Jan,Southern,1/1/2008
0.6,Jul,Southern,1/1/2008
0.37,Jun,Southern,1/1/2008
0.34,Mar,Southern,1/1/2008
0.38,May,Southern,1/1/2008
0.42,Nov,Southern,1/1/2008
0.48,Oct,Southern,1/1/2008
0.64,Sep,Southern,1/1/2008
0.51,Apr,Southern,1/1/2009
0.64,Aug,Southern,1/1/2009
0.7,Dec,Southern,1/1/2009
0.36,Feb,Southern,1/1/2009
0.47,Jan,Southern,1/1/2009
0.8,Jul,Southern,1/1/2009
0.62,Jun,Southern,1/1/2009
0.49,Mar,Southern,1/1/2009
0.64,May,Southern,1/1/2009
0.78,Nov,Southern,1/1/2009
0.52,Oct,Southern,1/1/2009
0.61,Sep,Southern,1/1/2009
0.56,Apr,Southern,1/1/2010
0.49,Aug,Southern,1/1/2010
0.39,Dec,Southern,1/1/2010
0.73,Feb,Southern,1/1/2010
0.7,Jan,Southern,1/1/2010
0.37,Jul,Southern,1/1/2010
0.51,Jun,Southern,1/1/2010
0.75,Mar,Southern,1/1/2010
0.57,May,Southern,1/1/2010
0.42,Nov,Southern,1/1/2010
0.52,Oct,Southern,1/1/2010
0.56,Sep,Southern,1/1/2010
0.44,Apr,Southern,1/1/2011
0.77,Aug,Southern,1/1/2011
0.32,Dec,Southern,1/1/2011
0.39,Feb,Southern,1/1/2011
0.41,Jan,Southern,1/1/2011
0.68,Jul,Southern,1/1/2011
0.47,Jun,Southern,1/1/2011
0.41,Mar,Southern,1/1/2011
0.39,May,Southern,1/1/2011
0.5,Nov,Southern,1/1/2011
0.41,Oct,Southern,1/1/2011
0.4,Sep,Southern,1/1/2011
0.36,Apr,Southern,1/1/2012
0.52,Aug,Southern,1/1/2012
0.61,Dec,Southern,1/1/2012
0.4,Feb,Southern,1/1/2012
0.3,Jan,Southern,1/1/2012
0.32,Jul,Southern,1/1/2012
0.36,Jun,Southern,1/1/2012
0.43,Mar,Southern,1/1/2012
0.59,May,Southern,1/1/2012
0.59,Nov,Southern,1/1/2012
0.67,Oct,Southern,1/1/2012
0.58,Sep,Southern,1/1/2012
0.41,Apr,Southern,1/1/2013
0.66,Aug,Southern,1/1/2013
0.55,Dec,Southern,1/1/2013
0.46,Feb,Southern,1/1/2013
0.56,Jan,Southern,1/1/2013
0.51,Jul,Southern,1/1/2013
0.62,Jun,Southern,1/1/2013
0.55,Mar,Southern,1/1/2013
0.44,May,Southern,1/1/2013
0.54,Nov,Southern,1/1/2013
0.55,Oct,Southern,1/1/2013
0.84,Sep,Southern,1/1/2013
0.52,Apr,Southern,1/1/2014
0.73,Aug,Southern,1/1/2014
0.48,Dec,Southern,1/1/2014
0.38,Feb,Southern,1/1/2014
0.53,Jan,Southern,1/1/2014
0.4,Jul,Southern,1/1/2014
0.55,Jun,Southern,1/1/2014
0.37,Mar,Southern,1/1/2014
0.83,May,Southern,1/1/2014
0.54,Nov,Southern,1/1/2014
0.68,Oct,Southern,1/1/2014
0.91,Sep,Southern,1/1/2014
0.48,Apr,Southern,1/1/2015
0.61,Aug,Southern,1/1/2015
0.79,Dec,Southern,1/1/2015
0.61,Feb,Southern,1/1/2015
0.52,Jan,Southern,1/1/2015
0.57,Jul,Southern,1/1/2015
0.59,Jun,Southern,1/1/2015
0.58,Mar,Southern,1/1/2015
0.56,May,Southern,1/1/2015
0.75,Nov,Southern,1/1/2015
0.9,Oct,Southern,1/1/2015
0.55,Sep,Southern,1/1/2015
0.74,Apr,Southern,1/1/2016
0.92,Aug,Southern,1/1/2016
0.69,Dec,Southern,1/1/2016
0.79,Feb,Southern,1/1/2016
0.8,Jan,Southern,1/1/2016
0.67,Jul,Southern,1/1/2016
0.51,Jun,Southern,1/1/2016
0.79,Mar,Southern,1/1/2016
0.81,May,Southern,1/1/2016
0.7,Nov,Southern,1/1/2016
0.74,Oct,Southern,1/1/2016
0.6,Sep,Southern,1/1/2016
0.69,Apr,Southern,1/1/2017
0.73,Aug,Southern,1/1/2017
0.47,Dec,Southern,1/1/2017
0.76,Feb,Southern,1/1/2017
0.65,Jan,Southern,1/1/2017
0.67,Jul,Southern,1/1/2017
0.53,Jun,Southern,1/1/2017
0.8,Mar,Southern,1/1/2017
0.9,May,Southern,1/1/2017
0.53,Nov,Southern,1/1/2017
0.75,Oct,Southern,1/1/2017
0.55,Sep,Southern,1/1/2017
0.8,Apr,Southern,1/1/2018
0.65,Aug,Southern,1/1/2018
0.74,Dec,Southern,1/1/2018
0.45,Feb,Southern,1/1/2018
0.48,Jan,Southern,1/1/2018
0.75,Jul,Southern,1/1/2018
0.69,Jun,Southern,1/1/2018
0.61,Mar,Southern,1/1/2018
0.63,May,Southern,1/1/2018
0.69,Nov,Southern,1/1/2018
0.79,Oct,Southern,1/1/2018
0.64,Sep,Southern,1/1/2018
0.77,Apr,Southern,1/1/2019
0.79,Aug,Southern,1/1/2019
0.79,Dec,Southern,1/1/2019
0.78,Feb,Southern,1/1/2019
0.66,Jan,Southern,1/1/2019
0.86,Jul,Southern,1/1/2019
0.65,Jun,Southern,1/1/2019
0.8,Mar,Southern,1/1/2019
0.73,May,Southern,1/1/2019
0.81,Nov,Southern,1/1/2019
0.72,Oct,Southern,1/1/2019
0.64,Sep,Southern,1/1/2019
0.86,Apr,Southern,1/1/2020
0.62,Aug,Southern,1/1/2020
0.43,Dec,Southern,1/1/2020
0.78,Feb,Southern,1/1/2020
0.74,Jan,Southern,1/1/2020
0.69,Jul,Southern,1/1/2020
0.71,Jun,Southern,1/1/2020
0.68,Mar,Southern,1/1/2020
0.76,May,Southern,1/1/2020
0.6,Nov,Southern,1/1/2020
0.56,Oct,Southern,1/1/2020
0.78,Sep,Southern,1/1/2020
